State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
LAGOS,OJO,24170029,"POTTERS FOUNDATION SCHOOL, AGBOROKO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24201229,"POWEC ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,"NSIT ATAI",3190056,"POWER OF GOD ACADEMY, IWOK",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,UMUAHIA-SOUTH,1160387,"POWERMINE DAYCARE/NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,OYI,4210100,"PRAISE LIFE ACADEMY INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173047,"PRECIOUS BEGINNERS KIDDIES CENTRE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,UYO,3310494,"PRECIOUS KIDDIES",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,OBAFEMI-OWODE,27131011,"PRECIOUS KIDDIES ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24038344,"PRECIOUS PEARLS MONTESSORI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,GWAGWALADA,37030894,"PRECIOUS SEED GLOBAL ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,DUTSIN-MA,20120141,"PRECIOUS THOUGHT MILLENIUM SCH",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,MALUMFASHI,20250189,"PREMIER INTERNATIONAL COLLEGE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBARAPA-NORTH,30130130,"PREMIER NURSERY AND PRIMARY SCHOOL                                                                  ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IFAKO-IJAIYE,24101473,"PREMIER POTTERS SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,OBUBRA,9130111,"PRESBYTARIAN NURSERY SCHOOL, OFODUA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061861,"PRIME POINT SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AWKA-SOUTH,4060225,"PRIME VILLE NURSERY/PRIMARY SCHOOL OKPUNO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173248,"PRINCE ALEX SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,NSIT-IBOM,3200077,"PRING SUCCESS INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161254,"PRISEING BLESSED NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,LAVUN,26130322,"PROGRESS ACADEMY , MAW0GI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,OYI,4210101,"PROGRESS PRIMARY SCHOOL, AWKUZU",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,LAFIA,25080735,"PTA NADP DAY CARE PRE-NURSERY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ADAMAWA,GUYUK,2060116,"PUKOKAYO PRIMARY SCHOOL I, GUYUK NASARAWO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
ADAMAWA,MICHIKA,2130243,"PURITY ACADEMY E.Y.N LCC TSANDZA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,TSANYAWA,19400070,"QIRAATUL QURAN ISLAMIYYA SCHOOL, TSANYAWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,MKPAT-ENIN,3180101,"QUA IBOE CHURCH NURSERY SCHOOL, MINYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,KOGI,22110118,"QUEEN AMINA ECCDE AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,UMUAHIA-NORTH,1150556,"QUINTESSENTIAL CHILDCARE AND SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,NKANU-EAST,14110116,"RABBONI INTERNATIONAL NURSERY AND PRIMARY SCHOOL ONUNGENE, AMAECHI IDODO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,UMUAHIA-NORTH,1150634,"RADIANCE ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,MOKWA,26170330,"RAHMA MODEL NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24039959,"RAINBOW RUBY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,SAGAMU,27181363,"RAISED TO REIGN SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,LAFIA,25080781,"RANDA EMMANUEL  NURSERY AND PRIMARY SCHOOL RANDA SARKI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062632,"RANGEFIELD SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,YAMALTU-DEBA,15110186,"RARAB KALA COMMUNITY BASED EARLY CHILD CARE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,MADOBI,19280180,"RAUDATUL ADAFAL, MADOBI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KURA,19270176,"RAUDATUL ADFAL NURSERY AND PRIMARY SCH",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,OBI,25110024,"RCM DEMONSTRATION NURSERY SCHOOL, AGWATASHI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,KEANA,25050111,"RCM NURSERY SCHOOL, KADARKO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKORODU,24123504,"READERS FUPCRUM",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OSHODI-ISOLO,24181632,"REAL MOON MEMORIAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,BWARI,37020825,"REDAN MONTESSORI ACADEMY KUBWA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,OSOGBO,29301240,"REHOBOTH CITY MODEL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,OSOGBO,29301268,"REHOBOTHSEAT NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SHOMOLU,24191006,"REIGNING STARS NURSERY &amp; PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,SURULERE,24201335,"REJOICELAND SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161220,"REUHENs SCHOOL,  ILEPUJU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
DELTA,OSHIMILI-SOUTH,10150204,"RFK ACADEMY (NURSERY), ASABA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,UMUAHIA-SOUTH,1160384,"RHEMA ACADEMY AND CHILDCARE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063051,"RHEMA NURSERY AND PRIMARY SCHOOLS KABUSA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260096,"RIDAWA (A) ISLAMIYYA PRIMARY SCHOOL, RIDAWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260097,"RIDAWA (A) PRIMARY SCHOOL, KUNCHI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260098,"RIDAWA (B) ISLAMIYYA PRIMARY SCHOOL, RIDAWA CIKIN GARI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,NSIT-UBIUM,3210092,"RIGHT TIME MODEL SCHOOLS, NTIT OTON",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061813,"RIGHTPATH SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161163,"RITE COMPASS SCHOOL  ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,KADUNA-NORTH,18090617,"RIYADUL QURAN ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062523,"RONIT SUCCESS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EDO,OREDO,12120237,"ROSE OF SHARON MONTESSORI SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EDO,OREDO,12120238,"ROSIE MARIE INTERNATIONALSCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24038148,"ROSSY HEIGHT KIDS SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAYELSA,SOUTHERN-IJAW,6070230,"ROTEGSA INTERNATIONAL FUTURE LEADERS ACADEMY IPIRIGBENE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,OHAOZARA,11110128,"ROYAL ACHIEVERS ACADEMY UBURU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062957,"ROYAL CHAMPIONS INTERNATIONAL SCHOOLS SHERITI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,ILESHA-WEST,29190140,"ROYAL MODEL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AYAMELUM,4070052,"ROYAL NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,DOMA,25030271,"ROYAL STANDARD SCIENCE ACADEMY NURSERY  SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ETINAN,3070138,"ROYAL STAR ACADEMY IKOT AKPA ANYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,IBADAN-SOUTH-WEST,30100685,"ROYAL TOTS CHILD CARE CENTRE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062960,"ROYALVILLE CRECH AND KIDS ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062611,"RUDAN INTERNATIONAL SCHOOL KABUSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,AKINYELE,30020664,"RUFUS ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,SULEJA,26230375,"RUGAN HARDO NOMADIC SCHOOL, MAJE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
SOKOTO,BODINGA,33020103,"RUGAR KAYA ECC COMMUNITY CENTRE, RUGGAR KAYA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,GWARZO,19190300,"RUGOJI LEARNING CENTER ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
NIGER,RIJAU,26210236,"RUKUKUJI AYITIWO PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
ZAMFARA,TSAFE,36130153,"RUTUTU PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
SOKOTO,YABO,33230073,"S.D.P NURSERY SCHOOL YABO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063208,"SAAD BIN ABIWAQAS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,BIRNIN-KUDU,17030159,"SABILURRASHAD LITAHFIZUL QURAN NURSERY SCHOOL, BIRNIN KUDU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260100,"SABON GARI ISLAMIYYA PRIMARY SCHOOL, SABON GARI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,GIADE,5090089,"SABON GARIN KURBA ECCDE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,KAFIN-HAUSA,17150167,"SABON-GARI ISLAMIYYA PRY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ONNA,3240086,"SADAN NURSERY ACADEMY, AWA IMAN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BORNO,MAIDUGURI,8210490,"SADIQ MALAM ICADAI TSANGAYA GAMBARU WARD",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24060663,"SAINT AMBRASS NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EKITI,IJERO,13090142,"SAINT DAVID?S CHRIST APOSTOLIC CHURCH PRIMARY SCHOOL, IJERO",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AWKA-NORTH,4050088,"SAINT PAUL NURSERY AND PRIMARY SCHOOL, UDEZU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,ANAOCHA,4040093,"SAINT THOMAS MODEL NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKEJA,24110588,"SAINTS AND ANGELS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,BILLIRI,15030174,"SALAMA BAPTIST NURSERY ACADEMY,LAKUKDU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NIGER,MASHEGU,26160170,"SALAMA NURSERY/PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ORI-IRE,30280219,"SALAUDDEEN ACCADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,AKINYELE,30020821,"SALAUDEEN MODRASATUL ARABIYYA WAL ISLAMIYYA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37063473,"SALIM NURSERY SCHOOL LUGBE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,TAFAWA-BALEWA,5170270,"SALVATION NERSERY SCHOOL DUKLIN",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,BALI,34020359,"SAM DAM NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260128,"SAMAWA ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062528,"SAMDIN INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IFAKO-IJAIYE,24101195,"SAMGLAD KIDDIES SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,NNEWI-SOUTH,4150101,"SANCTA MARIA COMPREHENSIVE ,EZINIFITE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ABIA,IKWUANO,1050112,"SANCTA MARIA NURSERY AND PRIMARY SCHOOL UMUDIKE IKWUANO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EKITI,ADO-EKITI,13010444,"SANCTUARY OF PEACE CHILDREN ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,ISHIELU,11080203,"SANDIEGO ACADEMY NURSERY AND PRIMARY SCHOOL, EZILLO.",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,RINGIM,17230143,"SANKARA PRIMARY SCHOOL, SANKARA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260133,"SANTAR LIMAN ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260137,"SANTARAWA ISLAMIYYA PRIMARY SCHOOL ",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
GOMBE,AKKO,15010554,"SARKIN YAKI COMMUNITY NURSERY AND PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062980,"SATALITE MODEL SCHOOL KABUSA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IBEJU-LEKKI,24090836,"SEAFO PLATINUM  ROYAL SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,OBUBRA,9130123,"SEAT OF WISDOM NURSERY SCHOOL, ABABENE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EBONYI,EZZA-NORTH,11050124,"SEAT OF WISDOM NURSERY SCHOOL, UGALABA, UMUOGHARA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,OYI,4210108,"SEEK THE WAY IF WISDOM NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24039367,"SENTEMLESS NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161252,"SET INTERNATIONAL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OYO,ITESIWAJU,30170136,"SHAJARATU MUBARAKTU INSTITUTE NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260103,"SHAMAKAWA PRIMARY SCHOOL, SHAMAKAWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OGUN,REMO-NORTH,27170084,"SHAMMAH BRILLIANT ACADEMY, IPARA REMO",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260104,"SHANGEL NOMADIC PRIMARY SCHOOL, SHANGEL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
PLATEAU,JOS-SOUTH,31060630,"SHARAT COMPREHENSIVE SCHOOL, DU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KOGI,IJUMU,22090196,"SHARON WISDOM ACADEMY IYAMOYE ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ETI-OSA,24080635,"SHARONS HAVEN SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
EKITI,ADO-EKITI,13011072,"SHEDPOZ INTERNATIONAL NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BAUCHI,GANJUWA,5080281,"SHEIK ABUBAKAR GUMI PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KADUNA,KADUNA-SOUTH,18100642,"SHEIK ISMAIL  MEMORIAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,JAHUN,17140172,"SHEIKH MAHMUD NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,IBI,34060303,"SHEIKH TIJJANI MARADARASATUL ISLAM GIDAN GANGARE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,DUTSIN-MA,20120184,"SHEMA QUARTERS ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
NASARAWA,KARU,25042150,"SHEPARD KIDDIES ACADEMY DANTATA ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,AJEROMI-IFELODUN,24021171,"SHIELD PLAY NURSERY AND DAYCARE",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OGUN,"IJEBU NORTH-EAST",27060239,"SHINNING DIADEM MODEL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KWARA,"ILORIN WEST",23080633,"SHINNING KIDS NURSERY AND PRIMARY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32152538,"SHOLLOM CHILD EDUCATION CENTER",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,BIRNIWA,17040140,"SHUTI NOMADIC PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260107,"SHUWAKI ISLAMAYYA PRIMARY SCHOOL, SHUWAKI",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24031450,"Sibom academy ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,OBIO-AKPOR,32151533,"SILVER OAK MODEL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,UZO-UWANI,14170158,"SINAL BRIGHT WAY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,KOSOFE,24131147,"SINCLAIR LEWIS SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ESIT-EKET,3040073,"SIR JAMES CHILDREN SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KATSINA,KATSINA,20210268,"SIR USMAN NAGOGO JUNIOR COLLEGE OF ARABIC AND ISLAMIC STUDIES KATSINA , KASTINA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173063,"SKY LIMIT NUR/PRY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,NASARAWA,19310713,"SKYWARD PRESIDENTAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
FCT,MUNICIPAL,37062558,"SMI ACADEMY CITADEL OF LEARNING",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,ALIMOSHO,24037496,"SMILE ACADEMY NURSERY SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,ONNA,3240092,"SMITHAGE INTERNATIONAL ACADEMY, IKOT EBEKPO ONNA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
KANO,KUNCHI,19260108,"SODAWA ISLAMIYYA PRIMARY SCHOOL, SODAWA",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OGUN,REMO-NORTH,27170085,"SOLID FOUNDATION NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,MUSHIN,24161255,"SOLID KIDS NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,BADAGRY,24061824,"SOLID PEAK ACADEMY ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,ENUGU-NORTH,14040143,"SOPHYS DAY CARE CENTRE, 33 CARTER STREET OWERRI HALL OGUI TOWNSHIP ENUGU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
CROSS-RIVER,ODUKPANI,9150235,"SPARKLING ACADEMY  NURSERY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,OJO,24173010,"SPRING FORTH MONTESSORI  SCHOOL ",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ENUGU,UDI,14160224,"ST JOSEPH NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,IBIONO-IBOM,3100147,"ST LUCIA INTERNATIONAL SCHOOLS",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
BENUE,APA,7030183,"ST MICHAEL NURSERY AND PRIMARY SCHOOL INYAPU",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ADAMAWA,DEMSA,2010165,"ST PETER CATHEDERAL ACADEMY, BALI",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,IDEMILI-NORTH,4100469,"ST PETERS NURSERY AND PRIMARY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
LAGOS,IKEJA,24110554,"ST THESAS CENTER, IKEJA",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
AKWA-IBOM,IBESIKPO-ASUTAN,3090214,"ST. CHARLES ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
ANAMBRA,AWKA-SOUTH,4060264,"ST. FAITH NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
RIVERS,AHOADA-WEST,32030078,"ST. HELEN&#39;S ACADEMY",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
TARABA,ZING,34160108,"ST. JOHN BOSCO NURSERY SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
OSUN,BORIPE,29060139,"ST. JOHNS JUNIOR SCHOOL , IREE",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
OGUN,"IJEBU NORTH-EAST",27060220,"ST. PETERâ€™S ANGLICAN PRIMARY SCHOOL",Pre-Primary,PUBLIC,"ECCDE / PRE-PRIMARY ONLY"
JIGAWA,DUTSE,17060212,"STAND POINT INTERNATIONAL SCHOOL",Pre-Primary,PRIVATE,"ECCDE / PRE-PRIMARY ONLY"
