State,LGA,"School Code","School Name","Level of Education",Sector,"Level Offered"
PLATEAU,JOS-EAST,31040064,"GOVERNMENT SECONDARY SCHOOL, FUSA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,TOTO,25120182S,"GOVERNMENT SECONDARY SCHOOL, GADABUKE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100084S,"GOVERNMENT SECONDARY SCHOOL, GALLE","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-SOUTH,31100171s,"GOVERNMENT SECONDARY SCHOOL, GAMAKAI","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BOKKOS,31030090s,"GOVERNMENT SECONDARY SCHOOL, GARAH","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KOKONA,25070260s,"GOVERNMENT SECONDARY SCHOOL, GARAKU","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BOKKOS,31030091s,"GOVERNMENT SECONDARY SCHOOL, GAWARZA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,WAMBA,25130025S,"GOVERNMENT SECONDARY SCHOOL, GBATA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041372S,"GOVERNMENT SECONDARY SCHOOL, GIDAN ZAKARA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041373S,"GOVERNMENT SECONDARY SCHOOL, GITATA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KEANA,25050116s,"GOVERNMENT SECONDARY SCHOOL, GIZA","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,JOS-EAST,31040065S,"GOVERNMENT SECONDARY SCHOOL, GODONG","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-EAST,31040066S,"GOVERNMENT SECONDARY SCHOOL, GORA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,AKWANGA,25010085S,"GOVERNMENT SECONDARY SCHOOL, GUDI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090164s,"GOVERNMENT SECONDARY SCHOOL, GUDIGE-SABO","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041374S,"GOVERNMENT SECONDARY SCHOOL, GUNDUMA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25040459s,"GOVERNMENT SECONDARY SCHOOL, GURKU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110234S,"GOVERNMENT SECONDARY SCHOOL, GWADANYE","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANAM,31070096S,"GOVERNMENT SECONDARY SCHOOL, GWAMLAR","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANAM,31070097,"GOVERNMENT SECONDARY SCHOOL, GYANGYANG II","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BARKIN-LADI,31010090S,"GOVERNMENT SECONDARY SCHOOL, HEIPANG","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BARKIN-LADI,31010069s,"GOVERNMENT SECONDARY SCHOOL, HEIPANG","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BOKKOS,31030061s,"GOVERNMENT SECONDARY SCHOOL, HOROP","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,DOMA,25030046S,"GOVERNMENT SECONDARY SCHOOL, IDADU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,DOMA,25030047S,"GOVERNMENT SECONDARY SCHOOL, IGBABO","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100255S,"GOVERNMENT SECONDARY SCHOOL, IGGAH","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KOKONA,25070076s,"GOVERNMENT SECONDARY SCHOOL, IGWO","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100256s,"GOVERNMENT SECONDARY SCHOOL, IKKA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110235S,"GOVERNMENT SECONDARY SCHOOL, IKPOSOGYE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110236S,"GOVERNMENT SECONDARY SCHOOL, IMON","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA,25090341S,"GOVERNMENT SECONDARY SCHOOL, ITTAH","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110583s,"GOVERNMENT SECONDARY SCHOOL, JAKATAI ","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,AWE,25020138S,"GOVERNMENT SECONDARY SCHOOL, JANGWA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041375s,"GOVERNMENT SECONDARY SCHOOL, JANKAWA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110584s,"GOVERNMENT SECONDARY SCHOOL, JANNARET","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANAM,31070098S,"GOVERNMENT SECONDARY SCHOOL, JARMAI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BASSA,31020264,"GOVERNMENT SECONDARY SCHOOL, JENGRE","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080630S,"GOVERNMENT SECONDARY SCHOOL, JIBIYAL","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110585s,"GOVERNMENT SECONDARY SCHOOL, JIPAL","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,RIYOM,31150169,"GOVERNMENT SECONDARY SCHOOL, JOL","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041376s,"GOVERNMENT SECONDARY SCHOOL, KABUSU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANKE,31080098s,"GOVERNMENT SECONDARY SCHOOL, KABWIR","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KEANA,25050117S,"GOVERNMENT SECONDARY SCHOOL, KADARKO","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100257S,"GOVERNMENT SECONDARY SCHOOL, KAGBU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BARKIN-LADI,31010070s,"GOVERNMENT SECONDARY SCHOOL, KAKPWIS","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BARKIN-LADI,31010091S,"GOVERNMENT SECONDARY SCHOOL, KAKPWIS","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-SOUTH,31100060s,"GOVERNMENT SECONDARY SCHOOL, KAMKUN","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KOKONA,25070077s,"GOVERNMENT SECONDARY SCHOOL, KANA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,WAMBA,25130020S,"GOVERNMENT SECONDARY SCHOOL, KANGBO","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,WAMBA,25130139S,"GOVERNMENT SECONDARY SCHOOL, KANJA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,AWE,25020027s,"GOVERNMENT SECONDARY SCHOOL, KANJE","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-NORTH,31140043s,"GOVERNMENT SECONDARY SCHOOL, KAPLAK","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041377S,"GOVERNMENT SECONDARY SCHOOL, KARE","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,TOTO,25120044S,"GOVERNMENT SECONDARY SCHOOL, KARMO","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120045S,"GOVERNMENT SECONDARY SCHOOL, KARMO-GANGI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041378s,"GOVERNMENT SECONDARY SCHOOL, KARSHI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041379S,"GOVERNMENT SECONDARY SCHOOL, KARU EAST","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110586S,"GOVERNMENT SECONDARY SCHOOL, KATUL","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080631s,"GOVERNMENT SECONDARY SCHOOL, KAYARDA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KEANA,25050023S,"GOVERNMENT SECONDARY SCHOOL, KEANA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KEFFI,25060256S,"GOVERNMENT SECONDARY SCHOOL, KEFFI SOUTH","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,Karu,25040454S,"Government Secondary School, Keffin Shanu","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080632s,"GOVERNMENT SECONDARY SCHOOL, KEFFIN WAMBAI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,AWE,25020029S,"GOVERNMENT SECONDARY SCHOOL, KEKURA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110587,"GOVERNMENT SECONDARY SCHOOL, KERANG","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-EAST,31040067S,"GOVERNMENT SECONDARY SCHOOL, KERKER","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KEFFI,25060328,"GOVERNMENT SECONDARY SCHOOL, KOFAR HAUSA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KOKONA,25070261S,"GOVERNMENT SECONDARY SCHOOL, KOKONA","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,MANGU,31110589s,"GOVERNMENT SECONDARY SCHOOL, KOMBUN","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030063s,"GOVERNMENT SECONDARY SCHOOL, KOPMUR","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030095S,"GOVERNMENT SECONDARY SCHOOL, KOPYAL","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130105s,"GOVERNMENT SECONDARY SCHOOL, KOR","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130341S,"GOVERNMENT SECONDARY SCHOOL, KOR","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080633S,"GOVERNMENT SECONDARY SCHOOL, KORONKUJE/ARIDI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041380S,"GOVERNMENT SECONDARY SCHOOL, KUBE","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25040500S,"GOVERNMENT SECONDARY SCHOOL, KUGWARU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KOKONA,25070068S,"GOVERNMENT SECONDARY SCHOOL, KURAME","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120203,"GOVERNMENT SECONDARY SCHOOL, KURU","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090038S,"GOVERNMENT SECONDARY SCHOOL, KURUDU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,RIYOM,31150170,"GOVERNMENT SECONDARY SCHOOL, KWAKWI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080838,"GOVERNMENT SECONDARY SCHOOL, KWANDARE","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-NORTH,31140044S,"GOVERNMENT SECONDARY SCHOOL, KWANPE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KEANA,25050119S,"GOVERNMENT SECONDARY SCHOOL, KWARA OKPARI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,WAMBA,25130026S,"GOVERNMENT SECONDARY SCHOOL, KWARRA FARIN-RUWA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080635S,"GOVERNMENT SECONDARY SCHOOL, LAFIA WEST","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090156S,"GOVERNMENT SECONDARY SCHOOL, LAMINGA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110590s,"GOVERNMENT SECONDARY SCHOOL, LANGAI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANKE,31080099S,"GOVERNMENT SECONDARY SCHOOL, LANGSHI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100259S,"GOVERNMENT SECONDARY SCHOOL, LIZZIN KEFFI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090036S,"GOVERNMENT SECONDARY SCHOOL, LOKO","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120046S,"GOVERNMENT SECONDARY SCHOOL, LOKO-GOMA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041381S,"GOVERNMENT SECONDARY SCHOOL, LUVU-MADAKI","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,MANGU,31110591,"GOVERNMENT SECONDARY SCHOOL, M/HALLE","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-SOUTH,31100061s,"GOVERNMENT SECONDARY SCHOOL, MABUDI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080758S,"GOVERNMENT SECONDARY SCHOOL, MADAGWA WATTA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-SOUTH,31100062s,"GOVERNMENT SECONDARY SCHOOL, MAGAMA","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,BARKIN-LADI,31010092s,"GOVERNMENT SECONDARY SCHOOL, MAI IDON TARO","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-EAST,31040069S,"GOVERNMENT SECONDARY SCHOOL, MAIJUJU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080636S,"GOVERNMENT SECONDARY SCHOOL, MAINA LAFIA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120184s,"GOVERNMENT SECONDARY SCHOOL, MAJAGA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,WAMBA,25130140S,"GOVERNMENT SECONDARY SCHOOL, MANGAR","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,MANGU,31110592s,"GOVERNMENT SECONDARY SCHOOL, MANGU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030065s,"GOVERNMENT SECONDARY SCHOOL, MANGUNA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080638S,"GOVERNMENT SECONDARY SCHOOL, MANKWAR","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA,25090343s,"GOVERNMENT SECONDARY SCHOOL, MARARABA UDEGE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,WAMBA,25130027S,"GOVERNMENT SECONDARY SCHOOL, MARHAI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090344s,"GOVERNMENT SECONDARY SCHOOL, MARMARA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041382S,"GOVERNMENT SECONDARY SCHOOL, MASAKA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030066s,"GOVERNMENT SECONDARY SCHOOL, MASHARKUT","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,WAMBA,25130036S,"GOVERNMENT SECONDARY SCHOOL, MASSANGE","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-NORTH,31090074s,"GOVERNMENT SECONDARY SCHOOL, MBAN","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-NORTH,31140046s,"GOVERNMENT SECONDARY SCHOOL, MBAN","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030098,"GOVERNMENT SECONDARY SCHOOL, MBAR","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KOKONA,25070262S,"GOVERNMENT SECONDARY SCHOOL, MOROA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,OBI,25110237s,"GOVERNMENT SECONDARY SCHOOL, MUSHA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030099s,"GOVERNMENT SECONDARY SCHOOL, MUSHERE","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030100S,"GOVERNMENT SECONDARY SCHOOL, MUSHU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-NORTH,31090060s,"GOVERNMENT SECONDARY SCHOOL, NACHA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-NORTH,31140047S,"GOVERNMENT SECONDARY SCHOOL, NACHA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,WAMBA,25130028S,"GOVERNMENT SECONDARY SCHOOL, NAKERE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120204,"GOVERNMENT SECONDARY SCHOOL, NAKUSE","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,JOS-NORTH,31050245,"GOVERNMENT SECONDARY SCHOOL, NARAGUTA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-NORTH,31050222s,"GOVERNMENT SECONDARY SCHOOL, NARAGUTA","Senior Secondary",PUBLIC,"JSS AND SSS"
NASARAWA,NASARAWA-EGGON,25100316,"GOVERNMENT SECONDARY SCHOOL, NASARAWA EGGON","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA-EGGON,25100260S,"GOVERNMENT SECONDARY SCHOOL, NASARAWA EGGON (PILOT)","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA-EGGON,25100087s,"GOVERNMENT SECONDARY SCHOOL, NGBUKULU","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-SOUTH,31060476S,"GOVERNMENT SECONDARY SCHOOL, NYANGO GYEL","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,JOS-SOUTH,31060158s,"GOVERNMENT SECONDARY SCHOOL, NYANGO GYEL","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KARU,25041383S,"GOVERNMENT SECONDARY SCHOOL, NYANYA GBAGYI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25040460S,"GOVERNMENT SECONDARY SCHOOL, NYANYA GWANDARA","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,KANKE,31080100,"GOVERNMENT SECONDARY SCHOOL, NYAYIT GARRAM","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130106s,"GOVERNMENT SECONDARY SCHOOL, NYELLENG","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,PANKSHIN,31130342,"GOVERNMENT SECONDARY SCHOOL, NYELLENG","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090345S,"GOVERNMENT SECONDARY SCHOOL, ODENIN-GIDA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100090s,"GOVERNMENT SECONDARY SCHOOL, OGBA","Senior Secondary",PUBLIC,"JSS AND SSS"
KOGI,ANKPA,22030987,"GOVERNMENT SECONDARY SCHOOL, OGEDE-AJIEKPE","Senior Secondary",PRIVATE,PRIVATE
Nasarawa,DOMA,25030042S,"GOVERNMENT SECONDARY SCHOOL, OKPA-GOSE","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,DOMA,25030048s,"GOVERNMENT SECONDARY SCHOOL, OKPATTA","Senior Secondary",PUBLIC,"JSS AND SSS"
KOGI,OLAMABORO,22180412,"GOVERNMENT SECONDARY SCHOOL, OKPO","Senior Secondary",PUBLIC,"JSS AND SSS"
BAYELSA,BRASS,6010116,"GOVERNMENT SECONDARY SCHOOL, OKPOAMA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,DOMA,25030203S,"GOVERNMENT SECONDARY SCHOOL, OLONYA AMAKU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080639S,"GOVERNMENT SECONDARY SCHOOL, OMBI 1","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110238S,"GOVERNMENT SECONDARY SCHOOL, OME","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,NASARAWA-EGGON,25100261s,"GOVERNMENT SECONDARY SCHOOL, ONGEZI LIZZI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,DOMA,25030043S,"GOVERNMENT SECONDARY SCHOOL, ONUGAH DOMA","Senior Secondary",PUBLIC,"JSS AND SSS"
BAYELSA,SOUTHERN-IJAW,6070372,"GOVERNMENT SECONDARY SCHOOL, OPUAMA .","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,NASARAWA,25090348s,"GOVERNMENT SECONDARY SCHOOL, OSENI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130343,"GOVERNMENT SECONDARY SCHOOL, PAI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130107s,"GOVERNMENT SECONDARY SCHOOL, PAI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25040461s,"GOVERNMENT SECONDARY SCHOOL, PANDA CENTRAL","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,QUAANPAN,31140051p,"GOVERNMENT SECONDARY SCHOOL, PANDAM","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110594s,"GOVERNMENT SECONDARY SCHOOL, PANYAM","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110595S,"GOVERNMENT SECONDARY SCHOOL, PUSHIT","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,RIYOM,31150172,"GOVERNMENT SECONDARY SCHOOL, RA-HOSS","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,MANGU,31110596S,"GOVERNMENT SECONDARY SCHOOL, RAMANI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,AWE,25020028S,"GOVERNMENT SECONDARY SCHOOL, RIBI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,AWE,25020139S,"GOVERNMENT SECONDARY SCHOOL, RIJYAN GIWA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,RIYOM,31150173,"GOVERNMENT SECONDARY SCHOOL, RIM","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110239S,"GOVERNMENT SECONDARY SCHOOL, RIRI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,RIYOM,31150174,"GOVERNMENT SECONDARY SCHOOL, RIYOM","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,Karu,25042282S,"Government Secondary School, Rugan Juli","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,DOMA,25030049S,"GOVERNMENT SECONDARY SCHOOL, RUKUBI","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,DOMA,25030050S,"GOVERNMENT SECONDARY SCHOOL, RUTTU DOMA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080640s,"GOVERNMENT SECONDARY SCHOOL, RUWAYO","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-SOUTH,31100063s,"GOVERNMENT SECONDARY SCHOOL, S/GIDA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KOKONA,25070264S,"GOVERNMENT SECONDARY SCHOOL, SABON GIDA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080641S,"GOVERNMENT SECONDARY SCHOOL, SABONGIDA BAKIN KOGI","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,KEANA,25050120s,"GOVERNMENT SECONDARY SCHOOL, SARKIN NONA","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,BOKKOS,31030104S,"GOVERNMENT SECONDARY SCHOOL, SHA","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120047s,"GOVERNMENT SECONDARY SCHOOL, SHAFA ABAKPA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,TOTO,25120048s,"GOVERNMENT SECONDARY SCHOOL, SHAFAN-KWATTO","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,QUAANPAN,31140052p,"GOVERNMENT SECONDARY SCHOOL, SHINDAI","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-SOUTH,31100064s,"GOVERNMENT SECONDARY SCHOOL, T/LAFIYA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,KARU,25041384s,"GOVERNMENT SECONDARY SCHOOL, TAKALAFIA","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,PANKSHIN,31130344,"GOVERNMENT SECONDARY SCHOOL, TAKKAS","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,PANKSHIN,31130109s,"GOVERNMENT SECONDARY SCHOOL, TAKKAS","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,AKWANGA,25010255S,"GOVERNMENT SECONDARY SCHOOL, TAKPIR","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,PANKSHIN,31130110s,"GOVERNMENT SECONDARY SCHOOL, TAL","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,PANKSHIN,31130345,"GOVERNMENT SECONDARY SCHOOL, TAL","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,LANGTANG-SOUTH,31100066s,"GOVERNMENT SECONDARY SCHOOL, TALGWANG","Senior Secondary",PUBLIC,"SSS ONLY"
BAYELSA,SOUTHERN-IJAW,6070373,"GOVERNMENT SECONDARY SCHOOL, TEBIDABA .","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,LANGTANG-SOUTH,31100067s,"GOVERNMENT SECONDARY SCHOOL, TIMBOL","Senior Secondary",PUBLIC,"SSS ONLY"
PLATEAU,PANKSHIN,31130111s,"GOVERNMENT SECONDARY SCHOOL, TINJIM","Senior Secondary",PUBLIC,"JSS AND SSS"
PLATEAU,KANKE,31080101S,"GOVERNMENT SECONDARY SCHOOL, TOMTOM GARRAM","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,TOTO,25120049s,"GOVERNMENT SECONDARY SCHOOL, TOTO","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,TOTO,25120050S,"GOVERNMENT SECONDARY SCHOOL, TOTO-WEST","Senior Secondary",PUBLIC,"JSS AND SSS"
NASARAWA,TOTO,25120042S,"GOVERNMENT SECONDARY SCHOOL, TUDU UKU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,OBI,25110240S,"GOVERNMENT SECONDARY SCHOOL, TUDUN ADABU","Senior Secondary",PUBLIC,"JSS AND SSS"
Nasarawa,LAFIA,25080192S,"GOVERNMENT SECONDARY SCHOOL, TUDUN AMBA","Senior Secondary",PUBLIC,"SSS ONLY"
Nasarawa,LAFIA,25080643s,"GOVERNMENT SECONDARY SCHOOL, TUDUN GWANDARA","Senior Secondary",PUBLIC,"JSS AND SSS"
